location name latitude longitude time speed rssi_avg rssi_var cellid cqi ssnr throughput_down throughput_up delayCon delay pdr 
9bus061915 lou 42.33696413 -71.02503559 1434725213000 15.301307678222656 4G -85.0 0.0 -1 2147483647 54 NA NA NA NA NA
9bus061915 lou 42.33722401 -71.02504449 1434725215000 14.890567779541016 4G 0.0 0.0 -1 2147483647 54 NA NA NA NA NA
9bus061915 lou 42.33746056 -71.02505864 1434725217000 13.153892517089844 4G -79.0 0.0 -1 2147483647 22 NA NA NA NA NA
9bus061915 lou 42.33768146 -71.02504581 1434725219000 11.630274772644043 4G -79.0 0.0 -1 2147483647 -18 1.1616800265112017 0.0 360.0 273.0 100.0
9bus061915 lou 42.33787496 -71.02504173 1434725226000 0.5899999737739563 4G -79.0 0.0 -1 2147483647 34 1.3557798299358117 0.0 396.0 290.0 100.0
9bus061915 lou 42.33808048 -71.02507378 1434725243000 4.940000057220459 4G -79.0 0.0 -1 2147483647 20 NA NA NA NA NA
9bus061915 lou 42.33826867 -71.02524021 1434725246000 7.26116418838501 4G 0.0 0.0 -1 2147483647 20 NA NA NA NA NA
9bus061915 lou 42.3383214 -71.02555584 1434725249000 9.420000076293945 4G -80.0 25.0 -1 2147483647 50 NA NA NA NA NA
9bus061915 lou 42.33834115 -71.02582246 1434725251000 10.750018119812012 4G 0.0 0.0 -1 2147483647 50 NA NA NA NA NA
9bus061915 lou 42.33832073 -71.02612307 1434725253000 12.220004081726074 4G -81.0 0.0 -1 2147483647 50 1.1667035077069257 0.0 344.0 243.0 100.0
9bus061915 lou 42.33831488 -71.02645298 1434725255000 13.39000415802002 4G 0.0 0.0 -1 2147483647 50 NA NA NA NA NA
9bus061915 lou 42.33831127 -71.02679789 1434725257000 14.310171127319336 4G -81.0 0.0 -1 2147483647 82 NA NA NA NA NA
9bus061915 lou 42.33831135 -71.02714371 1434725259000 14.200224876403809 4G -81.0 0.0 -1 2147483647 116 NA NA NA NA NA
9bus061915 lou 42.33830856 -71.0274411 1434725261000 12.020005226135254 4G 0.0 0.0 -1 2147483647 116 NA NA NA NA NA
9bus061915 lou 42.33830047 -71.02774253 1434725263000 12.410144805908203 4G 0.0 0.0 -1 2147483647 116 NA NA NA NA NA
9bus061915 lou 42.33829141 -71.02805306 1434725265000 13.120060920715332 4G -81.0 0.0 -1 2147483647 122 1.8768708602241848 0.0 205.0 213.0 100.0
9bus061915 lou 42.33828505 -71.02838562 1434725267000 13.820230484008789 4G -77.0 0.0 -1 2147483647 164 NA NA NA NA NA
9bus061915 lou 42.33828651 -71.02868054 1434725269000 11.770017623901367 4G 0.0 0.0 -1 2147483647 164 NA NA NA NA NA
9bus061915 lou 42.33828661 -71.02892986 1434725271000 9.64018726348877 4G -69.0 0.0 -1 2147483647 224 1.5051614290500785 0.0 205.0 250.0 100.0
