location name latitude longitude time speed rssi_avg rssi_var cellid cqi ssnr 
samsung ram 42.33951487 -71.09037201 1434571541000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33951291 -71.09037269 1434571542000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33951072 -71.09037349 1434571543000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33950896 -71.09037409 1434571544000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33950753 -71.09037455 1434571545000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33950565 -71.090375 1434571546000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33950407 -71.0903755 1434571547000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33950282 -71.09037591 1434571548000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33950175 -71.09037635 1434571549000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33950038 -71.09037699 1434571550000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33949861 -71.09037783 1434571551000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33949767 -71.09037821 1434571552000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33949722 -71.09037838 1434571553000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33949676 -71.09037855 1434571554000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33949666 -71.09037853 1434571555000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.3394964 -71.09037862 1434571556000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33949624 -71.09037867 1434571557000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33949596 -71.0903787 1434571558000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33949586 -71.09037871 1434571559000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33949585 -71.09037871 1434571560000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33949579 -71.09037873 1434571561000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33949563 -71.09037877 1434571562000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33949631 -71.09037808 1434571563000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33949655 -71.09037786 1434571564000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33949591 -71.09037799 1434571565000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33949604 -71.0903778 1434571566000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33949538 -71.09037759 1434571567000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33949557 -71.09037759 1434571568000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33949527 -71.09037745 1434571569000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33949494 -71.09037737 1434571570000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33949488 -71.09037732 1434571571000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33949483 -71.09037735 1434571572000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33949478 -71.09037734 1434571573000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33949459 -71.09037748 1434571574000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33949453 -71.09037748 1434571575000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33949443 -71.09037754 1434571576000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33949433 -71.09037758 1434571577000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33949426 -71.09037759 1434571578000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33949418 -71.0903776 1434571579000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33949406 -71.09037765 1434571580000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33949402 -71.09037765 1434571581000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.3394939 -71.09037767 1434571582000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33949372 -71.0903777 1434571583000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33949354 -71.09037773 1434571584000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33949328 -71.09037776 1434571585000 0.0 3G -83.0 0.0 -1 -1 2147483647
samsung ram 42.33949305 -71.09037779 1434571586000 0.0 3G -83.0 0.0 -1 -1 2147483647
samsung ram 42.33949288 -71.09037775 1434571587000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33949274 -71.09037775 1434571588000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33949256 -71.09037782 1434571589000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33949236 -71.09037792 1434571590000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33949228 -71.09037794 1434571591000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33949217 -71.09037787 1434571592000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33949199 -71.09037789 1434571593000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33949183 -71.09037795 1434571594000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33949165 -71.09037794 1434571595000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33949154 -71.09037794 1434571596000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33949144 -71.09037789 1434571597000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33949131 -71.0903779 1434571598000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33949119 -71.09037792 1434571599000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33949095 -71.09037799 1434571600000 0.0 3G -79.0 0.0 -1 -1 2147483647
samsung ram 42.33949077 -71.09037801 1434571601000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.3394905 -71.0903781 1434571602000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33949028 -71.09037823 1434571603000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33948988 -71.09037846 1434571604000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33948951 -71.09037868 1434571605000 0.0 3G 0.0 0.0 -1 -1 2147483647
samsung ram 42.33948925 -71.09037879 1434571606000 0.0 3G -81.0 0.0 -1 -1 2147483647
samsung ram 42.33948899 -71.09037896 1434571607000 0.0 3G -81.0 0.0 -1 -1 2147483647
